title,cik_str,ticker
Capstone Therapeutics Corp.,0000887151,CAPS
"Ameritek Ventures, Inc.",0001530185,ATVK
"Verb Technology Company, Inc.",0001566610,VERBW
"Plastic2Oil, Inc.",0001381105,PTOI
"ARGENTUM 47, INC.",0001533106,ARGQ
"ZENOSENSE, INC.",0001458581,ZENO
OXBRIDGE RE HOLDINGS Ltd,0001584831,OXBRW
China Botanic Pharmaceutical,0000926844,CBPI
Viva Entertainment Group Inc.,0001479000,OTTV
Advanced Biomedical Technologies Inc.,0001385799,ABMT
"VirExit Technologies, Inc.",0001591615,VXIT
TRANSAKT LTD.,0001263872,TAKD
"Zoompass Holdings, Inc.",0001635748,ZPAS
"Exela Technologies, Inc.",0001620179,XELAW
"Reliant Holdings, Inc.",0001682265,RELT
Rapid Nutrition PLC,0001833089,RPNRF
"BOTS, Inc./PR",0001525852,BTZI
PREMIER BIOMEDICAL INC,0001515740,BIEI
"Prime Time Holdings, Inc.",0001874138,PRTM
"GTT Communications, Inc.",0001315255,GTTNQ
ASTIKA HOLDINGS INC.,0001511161,ASKH
"InnovaQor, Inc.",0001102942,VMCS
"Access-Power & Co., Inc.",0001041588,ACCR
WESTERN SIERRA RESOURCE Corp,0000042050,WSRC
"Fuse Science, Inc.",0000842722,DROP
REGI U S INC,0000922330,RGUS
"Borqs Technologies, Inc.",0001650575,BRQSW
"GENOCEA BIOSCIENCES, INC.",0001457612,GNCA
Perk International Inc.,0001579717,PRKI
Regen BioPharma Inc,0001589150,RGBPP
"BOOMER HOLDINGS, INC.",0001678746,BOMH
STAR BUFFET INC,0001043156,STRZ
GRAND HAVANA INC.,0001514113,GHAV
Helmer Directional Drilling Corp.,0001388174,EXLA
"DigitalTown, Inc.",0001065598,DGTW
Synergy CHC Corp.,0001562733,SNYR
Kemiao Garment Holding Group,0001471302,KMGH
A. M. Castle & Co.,0000018172,CTAM
GH Capital Inc.,0001609472,VITX
HYPERTENSION DIAGNOSTICS INC /MN,0001058828,HDII
"CARDAX, INC.",0001544238,CDXI
"Daniels Corporate Advisory Company, Inc.",0001498291,DCAC
"FOOTHILLS EXPLORATION, INC.",0001503458,FTXP
"Tiger Oil & Energy, Inc.",0001386018,TGRO
PRESIDENTIAL REALTY CORP/DE/,0000731245,PDNLB
Yangtze River Port & Logistics Ltd,0001487843,YRIV
"EVIO, INC.",0000715788,EVIO
"Good Vibrations Shoes, Inc.",0001068618,GVSI
"ARTELO BIOSCIENCES, INC.",0001621221,ARTLW
"Valiant Eagle, Inc.",0001415306,PSRU
Viabuilt Ventures Inc.,0001575975,VBVT
"Telemynd, Inc.",0001771077,PSYC
"Favo Realty, Inc",0001795851,FAVO
SEYCHELLE ENVIRONMENTAL TECHNOLOGIES INC /CA,0001056757,SYEV
TWO RIVERS WATER & FARMING Co,0001302946,TURV
"PACIFIC SOFTWARE, INC.",0001400732,PFSF
FIRST BITCOIN CAPITAL CORP.,0001795749,BITCF
Clean Vision Corp,0001391426,CLNV
"Advanzeon Solutions, Inc.",0000022872,CHCR
INTERNET GOLD GOLDEN LINES LTD,0001090159,IGLDF
Sunset Island Group,0001689066,SIGO
"CurAegis Technologies, Inc.",0001063197,CRGS
XTRA Bitcoin Inc.,0001429859,CBTC
"Tech Central, Inc.",0001639874,TCHC
TOWN SPORTS INTERNATIONAL HOLDINGS INC,0001281774,CLUBQ
LKA GOLD Inc /DE/,0000831355,LKAI
U.S. Lithium Corp.,0001396054,LITH
MEDLEY MANAGEMENT INC.,0001611110,MDLM
SCHOOL SPECIALTY INC,0001055454,SCOO
"Renewable Energy & Power, Inc.",0001608430,RBNW
"DBUB GROUP, INC",0001076784,DBUB
RPT Realty,0000842183,RPT-PD
II-VI INC,0000820318,IIVIP
UNIT CORP,0000798949,UNTCW
GABELLI MULTIMEDIA TRUST INC.,0000921671,GGT-PG
"SAUL CENTERS, INC.",0000907254,BFS-PE
"MFA FINANCIAL, INC.",0001055160,MFA-PC
Signature Bank Corp,0001288784,SBNYP
Cadence Bank,0001299939,CADE-PA
SELECTIVE INSURANCE GROUP INC,0000230557,SIGIP
AT&T INC.,0000732717,T-PA
AT&T INC.,0000732717,T-PC
AT&T INC.,0000732717,TBC
M&T BANK CORP,0000036270,MTB-PH
INTEGRATED RAIL & RESOURCES ACQUISITION CORP,0001854795,IRRX-UN
INTEGRATED RAIL & RESOURCES ACQUISITION CORP,0001854795,IRRX-WT
World Quantum Growth Acquisition Corp.,0001851174,WQGA-UN
World Quantum Growth Acquisition Corp.,0001851174,WQGA-WT
IX Acquisition Corp.,0001852019,IXAQW
Pono Capital Corp,0001855631,PONOW
Green Visor Financial Technology Acquisition Corp I,0001858503,GVCIW
Green Visor Financial Technology Acquisition Corp I,0001858503,GVCIU
NorthView Acquisition Corp,0001859807,NVACW
Project Energy Reimagined Acquisition Corp.,0001847241,PEGRU
Project Energy Reimagined Acquisition Corp.,0001847241,PEGRW
Target Global Acquisition I Corp.,0001847355,TGAAU
Avista Public Acquisition Corp. II,0001846253,AHPAW
Avista Public Acquisition Corp. II,0001846253,AHPAU
Target Global Acquisition I Corp.,0001847355,TGAAW
Accustem Sciences Inc.,0001850767,ACUT
Arisz Acquisition Corp.,0001882078,ARIZU
Arisz Acquisition Corp.,0001882078,ARIZW
Arisz Acquisition Corp.,0001882078,ARIZR
Motive Capital Corp II,0001885754,MTVC-UN
Motive Capital Corp II,0001885754,MTVC-WT
NorthView Acquisition Corp,0001859807,NVACR
Oxbridge Acquisition Corp.,0001861622,OXACW
Oxbridge Acquisition Corp.,0001861622,OXACU
Valens Semiconductor Ltd.,0001863006,VLN-WT
Insight Acquisition Corp. /DE,0001862463,INAQ-WT
Integrated Wellness Acquisition Corp,0001877557,WEL-UN
Integrated Wellness Acquisition Corp,0001877557,WEL-WT
Capitalworks Emerging Markets Acquisition Corp,0001865248,CMCAW
Capitalworks Emerging Markets Acquisition Corp,0001865248,CMCAU
Horizon Technology Finance Corp,0001487428,HTFB
Equalize Community Development Fund,0001582138,EQCDX
Brookfield Property Partners L.P.,0001545772,BPYPN
Brookfield Property Partners L.P.,0001545772,BPYPO
Lexaria Bioscience Corp.,0001348362,LEXXW
RBC Bearings INC,0001324948,ROLLP
Noble Corp,0001458891,NBLWF
Golar LNG Partners LP,0001415916,GMLPF
"Oncology Institute, Inc.",0001799191,TOIIW
"NexPoint Real Estate Finance, Inc.",0001786248,NREF-PA
Jupiter Acquisition Corp,0001817868,JAQCW
Jupiter Acquisition Corp,0001817868,JAQCU
Nerdy Inc.,0001819404,NRDY-WT
"ESS Tech, Inc.",0001819438,GWH-WT
Vickers Vantage Corp. I,0001820190,VCKAW
Vickers Vantage Corp. I,0001820190,VCKAU
Jack Creek Investment Corp.,0001822312,JCICW
"Bark, Inc.",0001819574,BARK-WT
Jack Creek Investment Corp.,0001822312,JCICU
GFL Environmental Inc.,0001780232,GFLU
"Kaleyra, Inc.",0001719489,KLR-WT
Landsea Homes Corp,0001721386,LSEAW
"Doma Holdings, Inc.",0001722438,DOMA-WT
XAI Octagon Floating Rate & Alternative Income Term Trust,0001703079,XFLT-PA
Hyzon Motors Inc.,0001716583,HYZNW
Weatherford International plc,0001603923,WFTUF
California Resources Corp,0001609253,CRCQW
NEXPOINT REAL ESTATE STRATEGIES FUND,0001663712,NRSCX
NEXPOINT REAL ESTATE STRATEGIES FUND,0001663712,NRSZX
"GENERATION INCOME PROPERTIES, INC.",0001651721,GIPRW
"cbdMD, Inc.",0001644903,YCBD-PA
Great Elm Capital Corp.,0001675033,GECCO
Great Elm Capital Corp.,0001675033,GECCM
Great Elm Capital Corp.,0001675033,GECCN
CNBX Pharmaceuticals Inc.,0001343009,CNBXD
"CREATIVE REALITIES, INC.",0001356093,CREXW
"Sibannac, Inc.",0001313938,SNNC
Oxford Square Capital Corp.,0001259429,OXSQG
Oxford Square Capital Corp.,0001259429,OXSQZ
EPR PROPERTIES,0001045450,EPR-PE
EPR PROPERTIES,0001045450,EPR-PC
SPIRE INC,0001126956,SRCU
FLUOR CORP,0001124198,FLRAP
GOLDMAN SACHS GROUP INC,0000886982,GSCE
NEW YORK COMMUNITY BANCORP INC,0000910073,NYCB-PU
"Comera Life Sciences Holdings, Inc.",0001907685,CMRAW
Aura Fat Projects Acquisition Corp,0001901886,AFARU
Aura Fat Projects Acquisition Corp,0001901886,AFARW
Global Blockchain Acquisition Corp.,0001894951,GBBKU
FutureTech II Acquisition Corp.,0001889450,FTIIU
FutureTech II Acquisition Corp.,0001889450,FTIIW
SOUTHERN CO,0000092122,SOLN
LGL GROUP INC,0000061004,LGL-WT
SOUTHERN CO,0000092122,SOJE
SOUTHERN CO,0000092122,SOJD
TIDEWATER INC,0000098222,TDW-WTA
TIDEWATER INC,0000098222,TDGMW
TIDEWATER INC,0000098222,TDW-WTB
TIDEWATER INC,0000098222,TDW-WT
"Earth Science Tech, Inc.",0001538495,UNOV
CEA Industries Inc.,0001482541,CEADW
"Rexford Industrial Realty, Inc.",0001571283,REXR-PC
"Concrete Pumping Holdings, Inc.",0001703956,BBCPW
Lottery.com Inc.,0001673481,LTRYW
Rail Vision Ltd.,0001743905,RVSNW
ALTA EQUIPMENT GROUP INC.,0001759824,ALTG-PA
WeWork Inc.,0001813756,WE-WT
Landa App LLC,0001815103,LNDFS
Landa App LLC,0001815103,LNDHS
Lefteris Acquisition Corp.,0001822873,LFTRW
Duddell Street Acquisition Corp.,0001823466,DSACW
L&F Acquisition Corp.,0001823575,LNFA-UN
L&F Acquisition Corp.,0001823575,LNFA-WT
"Applied UV, Inc.",0001811109,AUVIP
Churchill Capital Corp V,0001812234,CCV-WT
Churchill Capital Corp V,0001812234,CCV-UN
"Harbor Custom Development, Inc.",0001784567,HCDIW
"Harbor Custom Development, Inc.",0001784567,HCDIP
"Harbor Custom Development, Inc.",0001784567,HCDIZ
bleuacacia ltd,0001843370,BLEUU
bleuacacia ltd,0001843370,BLEUR
Perception Capital Corp. II,0001844149,PCCTU
Perception Capital Corp. II,0001844149,PCCTW
Armada Acquisition Corp. I,0001844817,AACIW
FREYR Battery,0001844224,FREY-WT
Armada Acquisition Corp. I,0001844817,AACIU
bleuacacia ltd,0001843370,BLEUW
Jaws Juggernaut Acquisition Corp,0001842609,JUGGW
Belong Acquisition Corp.,0001842384,BLNGU
Belong Acquisition Corp.,0001842384,BLNGW
Jaws Juggernaut Acquisition Corp,0001842609,JUGGU
CENAQ Energy Corp.,0001841425,CENQU
CENAQ Energy Corp.,0001841425,CENQW
"indie Semiconductor, Inc.",0001841925,INDIW
Model Performance Acquisition Corp,0001841993,MPACR
Model Performance Acquisition Corp,0001841993,MPACW
New Providence Acquisition Corp. II,0001837929,NPABW
RMG Acquisition Corp. III,0001838108,RMGCU
RMG Acquisition Corp. III,0001838108,RMGCW
DHC Acquisition Corp.,0001838163,DHCAW
ScION Tech Growth II,0001838431,SCOBW
ScION Tech Growth II,0001838431,SCOBU
TLG Acquisition One Corp.,0001827871,TLGA-UN
TLG Acquisition One Corp.,0001827871,TLGA-WT
Biotech Acquisition Co,0001825413,BIOTU
Bright Lights Acquisition Corp.,0001827328,BLTSW
Bright Lights Acquisition Corp.,0001827328,BLTSU
Adara Acquisition Corp.,0001823584,ADRA-WT
Adara Acquisition Corp.,0001823584,ADRA-UN
AMERICAS TECHNOLOGY ACQUISITION CORP.,0001825254,ATA-WT
AMERICAS TECHNOLOGY ACQUISITION CORP.,0001825254,ATA-UN
Biotech Acquisition Co,0001825413,BIOTW
KL Acquisition Corp,0001823323,KLAQW
Goal Acquisitions Corp.,0001836100,PUCKU
New Providence Acquisition Corp. II,0001837929,NPABU
Pivotal Investment Corp III,0001835800,PICC-UN
Pivotal Investment Corp III,0001835800,PICC-WT
Goal Acquisitions Corp.,0001836100,PUCKW
Global Partner Acquisition Corp II,0001831979,GPACU
Global Partner Acquisition Corp II,0001831979,GPACW
"Lead Edge Growth Opportunities, Ltd",0001834628,LEGAW
"Lead Edge Growth Opportunities, Ltd",0001834628,LEGAU
OCEANFIRST FINANCIAL CORP,0001004702,OCFCP
BOSTON SCIENTIFIC CORP,0000885725,BSX-PA
"Dime Community Bancshares, Inc. /NY/",0000846617,DCOMP
"JOHN WILEY & SONS, INC.",0000107140,WLYB
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",0000109380,ZIONL
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",0000109380,ZIONO
"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",0000109380,ZIONP
"STANLEY BLACK & DECKER, INC.",0000093556,SWT
BANK OF AMERICA CORP /DE/,0000070858,BAC-PQ
BANK OF AMERICA CORP /DE/,0000070858,BAC-PO
BANK OF AMERICA CORP /DE/,0000070858,MER-PK
BANK OF AMERICA CORP /DE/,0000070858,BAC-PM
BANK OF AMERICA CORP /DE/,0000070858,BAC-PS
BANK OF AMERICA CORP /DE/,0000070858,BAC-PN
BANK OF AMERICA CORP /DE/,0000070858,BAC-PP
UNITED STATES CELLULAR CORP,0000821130,UZF
UNITED STATES CELLULAR CORP,0000821130,UZE
UNITED STATES CELLULAR CORP,0000821130,UZD
Paramount Global,0000813828,PARAP
Paramount Global,0000813828,PARAA
Allego N.V.,0001874474,ALLG-WT
Alpha Tau Medical Ltd.,0001871321,DRTSW
Opy Acquisition Corp. I,0001870778,OHAAW
Vahanna Tech Edge Acquisition I Corp.,0001868640,VHNAW
Vahanna Tech Edge Acquisition I Corp.,0001868640,VHNAU
SIGNA Sports United N.V.,0001869858,SSU-WT
PORTAGE FINTECH ACQUISITION CORP.,0001853580,PFTAU
PORTAGE FINTECH ACQUISITION CORP.,0001853580,PFTAW
Innovative International Acquisition Corp.,0001854275,IOACU
Cazoo Group Ltd,0001859639,CZOO-WT
Roth CH Acquisition IV Co.,0001855447,ROCGW
Innovative International Acquisition Corp.,0001854275,IOACW
Roth CH Acquisition IV Co.,0001855447,ROCGU
"GigInternational1, Inc.",0001848795,GIWWW
"GigInternational1, Inc.",0001848795,GIWWU
cleantech Acquisition Corp.,0001849820,CLAQW
cleantech Acquisition Corp.,0001849820,CLAQR
cleantech Acquisition Corp.,0001849820,CLAQU
RF Acquisition Corp.,0001847607,RFACU
RF Acquisition Corp.,0001847607,RFACR
RF Acquisition Corp.,0001847607,RFACW
Lakeshore Acquisition I Corp.,0001848000,LAAAW
Lakeshore Acquisition I Corp.,0001848000,LAAAU
International Media Acquisition Corp.,0001846235,IMAQU
Medicale Corp.,0001827855,MCLE
"Embark Technology, Inc.",0001827980,EMBKW
Gores Holdings VII Inc.,0001828096,GSEVU
Gores Holdings VII Inc.,0001828096,GSEVW
Edify Acquisition Corp.,0001832765,EACPW
Edify Acquisition Corp.,0001832765,EACPU
Bite Acquisition Corp.,0001831270,BITE-UN
Bite Acquisition Corp.,0001831270,BITE-WT
MedTech Acquisition Corp,0001826667,MTACU
MedTech Acquisition Corp,0001826667,MTACW
Omnichannel Acquisition Corp.,0001827669,OCA-WT
Crucible Acquisition Corp,0001825497,CRU-WT
Crucible Acquisition Corp,0001825497,CRU-UN
"Berkshire Grey, Inc.",0001824734,BGRYW
Viveon Health Acquisition Corp.,0001823857,VHAQ-WT
Viveon Health Acquisition Corp.,0001823857,VHAQ-UN
CF Acquisition Corp. VII,0001839519,CFFSU
FinTech Evolution Acquisition Group,0001839569,FTEV-UN
FinTech Evolution Acquisition Group,0001839569,FTEV-WT
Twin Ridge Capital Acquisition Corp.,0001840353,TRCA-WT
International Media Acquisition Corp.,0001846235,IMAQW
International Media Acquisition Corp.,0001846235,IMAQR
American Acquisition Opportunity Inc.,0001843656,AMAOW
American Acquisition Opportunity Inc.,0001843656,AMAOU
Social Leverage Acquisition Corp I,0001834755,SLAC-UN
SportsTek Acquisition Corp.,0001836259,SPTKW
Social Leverage Acquisition Corp I,0001834755,SLAC-WT
Moringa Acquisition Corp,0001835416,MACAW
Moringa Acquisition Corp,0001835416,MACAU
Disruptive Acquisition Corp I,0001838831,DISAU
CF Acquisition Corp. VII,0001839519,CFFSW
Disruptive Acquisition Corp I,0001838831,DISAW
Accelerate Acquisition Corp.,0001838883,AAQC-UN
Accelerate Acquisition Corp.,0001838883,AAQC-WT
"Cano Health, Inc.",0001800682,CANO-WT
SCVX Corp.,0001794717,SCVXW
ACKRELL SPAC Partners I Co.,0001790121,ACKIU
ACKRELL SPAC Partners I Co.,0001790121,ACKIW
"Microvast Holdings, Inc.",0001760689,MVSTW
NLS Pharmaceutics Ltd.,0001783036,NLSPW
Phoenix Plus Corp.,0001785493,PXPC
"WM TECHNOLOGY, INC.",0001779474,MAPSW
"AvePoint, Inc.",0001777921,AVPTW
Sharps Technology Inc.,0001737995,STSSW
Biofrontera AG,0001712641,BFAGY
"ADVENT TECHNOLOGIES HOLDINGS, INC.",0001744494,ADNWW
"BT Brands, Inc.",0001718224,BTBDW
RiverNorth Specialty Finance Corp,0001644771,RMPL-P
"Aclarion, Inc.",0001635077,ACONW
"SPLASH BEVERAGE GROUP, INC.",0001553788,SBEV-WT
"Franklin BSP Realty Trust, Inc.",0001562528,FBRT-PE
Wildermuth Fund,0001586009,WESFX
Wildermuth Fund,0001586009,WEIFX
"Via Renewables, Inc.",0001606268,VIASP
Great Ajax Corp.,0001614806,AJXA
"Hudson Pacific Properties, Inc.",0001482512,HPP-PC
OFFICE PROPERTIES INCOME TRUST,0001456772,OPINL
PhenixFIN Corp,0001490349,PFXNL
Brookfield Infrastructure Partners L.P.,0001406234,BIP-PB
Brookfield Infrastructure Partners L.P.,0001406234,BIPI
Brookfield Infrastructure Partners L.P.,0001406234,BIP-PA
HENNESSY ADVISORS INC,0001145255,HNNAZ
AMPCO PITTSBURGH CORP,0000006176,AP-WT
Murphy Canyon Acquisition Corp.,0001896212,MURFU
Murphy Canyon Acquisition Corp.,0001896212,MURFW
Direct Selling Acquisition Corp.,0001871745,DSAQ-WT
Aetherium Acquisition Corp,0001866547,GMFIU
"Codere Online Luxembourg, S.A.",0001866782,CDROW
ALSP Orchid Acquisition Corp I,0001883962,ALORW
ALSP Orchid Acquisition Corp I,0001883962,ALORU
Chavant Capital Acquisition Corp.,0001855467,CLAYW
Chavant Capital Acquisition Corp.,0001855467,CLAYU
Minority Equality Opportunities Acquisition Inc.,0001859310,MEOAW
InFinT Acquisition Corp,0001862935,IFIN-WT
Endurance Acquisition Corp.,0001864891,EDNCW
Aetherium Acquisition Corp,0001866547,GMFIW
HUNTINGTON BANCSHARES INC /MD/,0000049196,HBANM
HUNTINGTON BANCSHARES INC /MD/,0000049196,HBANP
"Soluna Holdings, Inc",0000064463,SLNHP
WISCONSIN ELECTRIC POWER CO,0000107815,WELPM
SWEDISH EXPORT CREDIT CORP /SWED/,0000352960,RJI
SWEDISH EXPORT CREDIT CORP /SWED/,0000352960,RJN
SWEDISH EXPORT CREDIT CORP /SWED/,0000352960,FUE
SWEDISH EXPORT CREDIT CORP /SWED/,0000352960,RJA
SWEDISH EXPORT CREDIT CORP /SWED/,0000352960,RJZ
SWEDISH EXPORT CREDIT CORP /SWED/,0000352960,GRU
AGREE REALTY CORP,0000917251,ADC-PA
MORGAN STANLEY,0000895421,MS-PO
MORGAN STANLEY,0000895421,MS-PL
UNITED COMMUNITY BANKS INC,0000857855,UCBIO
Valaris Ltd,0000314808,VAL-WT
PAN AMERICAN SILVER CORP,0000771992,PAASF
CHS INC,0000823277,CHSCL
CHS INC,0000823277,CHSCO
CHS INC,0000823277,CHSCN
CHS INC,0000823277,CHSCM
Intelligent Medicine Acquisition Corp.,0001850051,IQMDW
Good Works II Acquisition Corp.,0001850487,GWIIW
10X Capital Venture Acquisition Corp. II,0001848898,VCXAU
10X Capital Venture Acquisition Corp. II,0001848898,VCXAW
CORNER GROWTH ACQUISITION CORP. 2,0001847513,TRONW
CORNER GROWTH ACQUISITION CORP. 2,0001847513,TRONU
Signal Hill Acquisition Corp.,0001855885,SGHLU
Signal Hill Acquisition Corp.,0001855885,SGHLW
Arbor Rapha Capital Bioholdings Corp. I,0001855886,ARCKU
Arbor Rapha Capital Bioholdings Corp. I,0001855886,ARCKW
Finnovate Acquisition Corp.,0001857855,FNVTU
Finnovate Acquisition Corp.,0001857855,FNVTW
Focus Impact Acquisition Corp.,0001854480,FIACW
Worldwide Webb Acquisition Corp.,0001853044,WWACW
Worldwide Webb Acquisition Corp.,0001853044,WWACU
Focus Impact Acquisition Corp.,0001854480,FIACU
ArcLight Clean Transition Corp. II,0001842279,ACTDU
ArcLight Clean Transition Corp. II,0001842279,ACTDW
Golden Path Acquisition Corp,0001841209,GPCOW
Northern Genesis Acquisition Corp. III,0001843249,NGC-WT
Northern Genesis Acquisition Corp. III,0001843249,NGC-UN
Post Holdings Partnering Corp,0001843716,PSPC-UN
G&P Acquisition Corp.,0001839121,GAPA-UN
FTAC Parnassus Acquisition Corp.,0001839972,FTPAU
Golden Path Acquisition Corp,0001841209,GPCOR
Golden Path Acquisition Corp,0001841209,GPCOU
FTAC Parnassus Acquisition Corp.,0001839972,FTPAW
Fusion Acquisition Corp. II,0001840225,FSNB-WT
Fusion Acquisition Corp. II,0001840225,FSNB-UN
SAI.TECH Global Corp,0001847075,SAITW
Inflection Point Acquisition Corp.,0001844452,IPAXW
Inflection Point Acquisition Corp.,0001844452,IPAXU
Corazon Capital V838 Monoceros Corp,0001844635,CRZNW
Corazon Capital V838 Monoceros Corp,0001844635,CRZNU
Post Holdings Partnering Corp,0001843716,PSPC-WT
FTAC ZEUS ACQUISITION CORP.,0001844270,ZINGW
FTAC ZEUS ACQUISITION CORP.,0001844270,ZINGU
Terran Orbital Corp,0001835512,LLAP-WT
African Gold Acquisition Corp,0001833909,AGAC-UN
African Gold Acquisition Corp,0001833909,AGAC-WT
Tishman Speyer Innovation Corp. II,0001832737,TSIBW
Tishman Speyer Innovation Corp. II,0001832737,TSIBU
Alpha Capital Acquisition Co,0001836547,ASPCW
Alpha Capital Acquisition Co,0001836547,ASPCU
NightDragon Acquisition Corp.,0001837067,NDACU
NightDragon Acquisition Corp.,0001837067,NDACW
Apollo Strategic Growth Capital II,0001838337,APGB-WT
Apollo Strategic Growth Capital II,0001838337,APGB-UN
G&P Acquisition Corp.,0001839121,GAPA-WT
"PLAYSTUDIOS, Inc.",0001823878,MYPSW
KLUDEIN I ACQUISITION CORP,0001826671,INKAU
KLUDEIN I ACQUISITION CORP,0001826671,INKAW
GX Acquisition Corp. II,0001826669,GXIIW
GX Acquisition Corp. II,0001826669,GXIIU
Provident Acquisition Corp.,0001830531,PAQCW
"Ginkgo Bioworks Holdings, Inc.",0001830214,DNA-WT
Provident Acquisition Corp.,0001830531,PAQCU
byNordic Acquisition Corp,0001801417,BYNOW
byNordic Acquisition Corp,0001801417,BYNOU
Tuatara Capital Acquisition Corp,0001801602,TCACU
Tuatara Capital Acquisition Corp,0001801602,TCACW
"Pershing Square Tontine Holdings, Ltd.",0001811882,PSTH-WT
CC Neuberger Principal Holdings II,0001812667,PRPB-UN
CC Neuberger Principal Holdings II,0001812667,PRPB-WT
Goldenbridge Acquisition Ltd,0001822792,GBRGU
Goldenbridge Acquisition Ltd,0001822792,GBRGW
Goldenbridge Acquisition Ltd,0001822792,GBRGR
Tastemaker Acquisition Corp.,0001821606,TMKRW
Tastemaker Acquisition Corp.,0001821606,TMKRU
Holley Inc.,0001822928,HLLY-WT
Redbox Entertainment Inc.,0001820201,RDBXW
Ucommune International Ltd,0001821424,UKOMW
"Ribbit LEAP, Ltd.",0001818346,LEAP-WT
"Ribbit LEAP, Ltd.",0001818346,LEAP-UN
"Metromile, Inc.",0001819035,MILEW
"Iveda Solutions, Inc.",0001397183,IVDAW
SARATOGA INVESTMENT CORP.,0001377936,SAK
SARATOGA INVESTMENT CORP.,0001377936,SAT
GLADSTONE INVESTMENT CORPORATION\DE,0001321741,GAINN
GLADSTONE INVESTMENT CORPORATION\DE,0001321741,GAINZ
WINTRUST FINANCIAL CORP,0001015328,WTFCP
WASHINGTON FEDERAL INC,0000936528,WAFDP
Sachem Capital Corp.,0001682220,SACC
Sachem Capital Corp.,0001682220,SCCE
Sachem Capital Corp.,0001682220,SCCF
Sachem Capital Corp.,0001682220,SCCC
Sachem Capital Corp.,0001682220,SACH-PA
enVVeno Medical Corp,0001661053,NVNBW
enVVeno Medical Corp,0001661053,NVNOW
"Odonate Therapeutics, Inc.",0001717452,ODTC
Sachem Capital Corp.,0001682220,SCCD
Sachem Capital Corp.,0001682220,SCCB
Broadcom Inc.,0001730168,AVGOP
"Global Ship Lease, Inc.",0001430725,GSLD
Oasis Petroleum Inc.,0001486159,OASPW
Newtek Business Services Corp.,0001587987,NEWTZ
Newtek Business Services Corp.,0001587987,NEWTL
Medigus Ltd.,0001618500,MDGSW
Watford Holdings Ltd.,0001601669,WTRE
SiriusPoint Ltd,0001576018,SPNT-PB
"Global Net Lease, Inc.",0001526113,GNL-PB
"Qurate Retail, Inc.",0001355096,QRTEP
"DCP Midstream, LP",0001338065,DCP-PB
"AG Mortgage Investment Trust, Inc.",0001514281,MITT-PC
Aptiv PLC,0001521332,APTV-PA
"AmpliTech Group, Inc.",0001518461,AMPGW
Bull Horn Holdings Corp.,0001759186,BHSEW
Bull Horn Holdings Corp.,0001759186,BHSEU
Versus Systems Inc.,0001701963,VSSYW
"Ramaco Resources, Inc.",0001687187,METCL
"Toughbuilt Industries, Inc",0001668370,TBLTW
Bilibili Inc.,0001723690,BLBLF
Golden Arrow Merger Corp.,0001841125,GAMCW
Ross Acquisition Corp II,0001841610,ROSS-UN
Ross Acquisition Corp II,0001841610,ROSS-WT
AF Acquisition Corp.,0001841661,AFAQW
AF Acquisition Corp.,0001841661,AFAQU
Gladstone Acquisition Corp,0001843248,GLEEW
Gladstone Acquisition Corp,0001843248,GLEEU
Springwater Special Situations Corp.,0001838000,SWSSU
First Reserve Sustainable Growth Corp.,0001842883,FRSGW
Climate Real Impact Solutions II Acquisition Corp,0001835713,CLIM-UN
Climate Real Impact Solutions II Acquisition Corp,0001835713,CLIM-WT
Northern Star Investment Corp. IV,0001835814,NSTD-WT
Sustainable Development Acquisition I Corp.,0001837248,SDACW
Sustainable Development Acquisition I Corp.,0001837248,SDACU
Springwater Special Situations Corp.,0001838000,SWSSW
"Heliogen, Inc.",0001840292,HLGN-WT
Anzu Special Acquisition Corp I,0001840877,ANZUW
Anzu Special Acquisition Corp I,0001840877,ANZUU
JOFF Fintech Acquisition Corp.,0001824149,JOFFU
JOFF Fintech Acquisition Corp.,0001824149,JOFFW
26 Capital Acquisition Corp.,0001822912,ADERU
"CompoSecure, Inc.",0001823144,CMPOW
26 Capital Acquisition Corp.,0001822912,ADERW
"REVELATION BIOSCIENCES, INC.",0001810560,REVBW
Science Strategic Acquisition Corp. Alpha,0001830547,SSAAU
Science Strategic Acquisition Corp. Alpha,0001830547,SSAAW
"ENJOY TECHNOLOGY, INC./DE",0001830180,ENJYW
Silver Crest Acquisition Corp,0001826553,SLCRW
Silver Crest Acquisition Corp,0001826553,SLCRU
"Aurora Innovation, Inc.",0001828108,AUROW
Frazier Lifesciences Acquisition Corp,0001828326,FLACU
Frazier Lifesciences Acquisition Corp,0001828326,FLACW
FUELCELL ENERGY INC,0000886128,FCELB
"ASSURANT, INC.",0001267238,AIZN
Arlington Asset Investment Corp.,0001209028,AAIN
Arlington Asset Investment Corp.,0001209028,AAIC-PC
